Hisse,Strateji,Sinyal,Getiri (%),Max Kayip (%),Sharpe,Calmar,Kar Faktoru,Islem Sayisi
AAPL,single_ma,0,0.0,-0.0,inf,,,0
AAPL,two_ma,0,0.0,-0.0,inf,,,0
AAPL,three_ma,0,0.0,-0.0,inf,,,0
AAPL,channel,0,0.0,-0.0,inf,,,0
AAPL,support_resistance,0,0.0,-0.0,inf,,,0
AAPL,price_momentum,0,0.0,-0.0,inf,,,0
AAPL,low_volatility,0,0.0,-0.0,inf,,,0
AAPL,value,0,0.0,-0.0,inf,,,0
AAPL,implied_volatility,0,0.0,-0.0,inf,,,0
AAPL,earnings_momentum,0,0.0,-0.0,inf,,,0
AAPL,residual_momentum,0,0.0,-0.0,inf,,,0
AAPL,multifactor,0,0.0,-0.0,inf,,,0
AAPL,weighted_regression,0,0.0,-0.0,inf,,,0
AAPL,mean_reversion_cluster,0,0.0,-0.0,inf,,,0
AAPL,pairs_trading,0,0.0,-0.0,inf,,,0
AAPL,stat_arb,0,0.0,-0.0,inf,,,0
AAPL,market_making,0,0.0,-0.0,inf,,,0
AAPL,event_driven,0,0.0,-0.0,inf,,,0
AAPL,knn,0,0.0,-0.0,inf,,,0
AAPL,alpha_combos,0,0.0,-0.0,inf,,,0
AAPL,sector_momentum,0,0.0,-0.0,inf,,,0
AAPL,alpha_rotation,0,0.0,-0.0,inf,,,0
AAPL,r_squared,0,0.0,-0.0,inf,,,0
AAPL,mean_reversion_ibs,0,0.0,-0.0,inf,,,0
AAPL,leveraged_etfs,0,0.0,-0.0,inf,,,0
AAPL,multi_asset_trend,0,0.0,-0.0,inf,,,0
AAPL,volatility_carry,0,0.0,-0.0,inf,,,0
AAPL,vix_futures_basis,0,0.0,-0.0,inf,,,0
AAPL,variance_swaps,0,0.0,-0.0,inf,,,0
AAPL,fx_moving_averages,0,0.0,-0.0,inf,,,0
AAPL,fx_carry_trade,0,0.0,-0.0,inf,,,0
AAPL,fx_triangular_arb,0,0.0,-0.0,inf,,,0
AAPL,roll_yields,0,0.0,-0.0,inf,,,0
AAPL,hedging_pressure,0,0.0,-0.0,inf,,,0
AAPL,trend_following,0,0.0,-0.0,inf,,,0
AAPL,contrarian,0,0.0,-0.0,inf,,,0
AAPL,hedging_with_futures,0,0.0,-0.0,inf,,,0
AAPL,ann_crypto,0,0.0,-0.0,inf,,,0
AAPL,sentiment_crypto,0,0.0,-0.0,inf,,,0
